--------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                            Time             CPU   Iterations UserCounters...
raw_benchmark_lock_unlock_put/32768/manual_time_median                             116 us          116 us           50 bytes_per_second=2.10739Gi/s
raw_benchmark_lock_unlock_put/32768/manual_time_stddev                           0.934 us        0.939 us           50 bytes_per_second=17.5724Mi/s
raw_benchmark_lock_unlock_put/32768/manual_time_cv                                0.81 %          0.81 %            50 bytes_per_second=0.81%
raw_benchmark_lock_unlock_put/262144/manual_time_mean                              230 us          230 us           50 bytes_per_second=8.50101Gi/s
raw_benchmark_lock_unlock_put/262144/manual_time_median                            230 us          230 us           50 bytes_per_second=8.50148Gi/s
raw_benchmark_lock_unlock_put/262144/manual_time_stddev                           2.22 us         2.20 us           50 bytes_per_second=84.3021Mi/s
raw_benchmark_lock_unlock_put/262144/manual_time_cv                               0.97 %          0.96 %            50 bytes_per_second=0.97%
raw_benchmark_lock_unlock_get/1/manual_time_mean                                   103 us          105 us           50 bytes_per_second=75.6868Ki/s
raw_benchmark_lock_unlock_get/1/manual_time_median                                 103 us          105 us           50 bytes_per_second=75.6586Ki/s
raw_benchmark_lock_unlock_get/1/manual_time_stddev                               0.531 us        0.535 us           50 bytes_per_second=397.809/s
raw_benchmark_lock_unlock_get/1/manual_time_cv                                    0.51 %          0.51 %            50 bytes_per_second=0.51%
raw_benchmark_lock_unlock_get/8/manual_time_mean                                   103 us          105 us           50 bytes_per_second=603.971Ki/s
raw_benchmark_lock_unlock_get/8/manual_time_median                                 103 us          105 us           50 bytes_per_second=604.663Ki/s
raw_benchmark_lock_unlock_get/8/manual_time_stddev                               0.866 us        0.875 us           50 bytes_per_second=4.98179Ki/s
raw_benchmark_lock_unlock_get/8/manual_time_cv                                    0.84 %          0.83 %            50 bytes_per_second=0.82%
raw_benchmark_lock_unlock_get/64/manual_time_mean                                  104 us          105 us           50 bytes_per_second=4.70894Mi/s
raw_benchmark_lock_unlock_get/64/manual_time_median                                104 us          105 us           50 bytes_per_second=4.71187Mi/s
raw_benchmark_lock_unlock_get/64/manual_time_stddev                              0.648 us        0.652 us           50 bytes_per_second=29.9249Ki/s
raw_benchmark_lock_unlock_get/64/manual_time_cv                                   0.63 %          0.62 %            50 bytes_per_second=0.62%
raw_benchmark_lock_unlock_get/512/manual_time_mean                                 104 us          105 us           50 bytes_per_second=37.6732Mi/s
raw_benchmark_lock_unlock_get/512/manual_time_median                               104 us          105 us           50 bytes_per_second=37.6835Mi/s
raw_benchmark_lock_unlock_get/512/manual_time_stddev                             0.572 us        0.577 us           50 bytes_per_second=211.767Ki/s
raw_benchmark_lock_unlock_get/512/manual_time_cv                                  0.55 %          0.55 %            50 bytes_per_second=0.55%
raw_benchmark_lock_unlock_get/4096/manual_time_mean                                104 us          105 us           50 bytes_per_second=301.436Mi/s
raw_benchmark_lock_unlock_get/4096/manual_time_median                              104 us          105 us           50 bytes_per_second=301.323Mi/s
raw_benchmark_lock_unlock_get/4096/manual_time_stddev                            0.637 us        0.640 us           50 bytes_per_second=1.82992Mi/s
raw_benchmark_lock_unlock_get/4096/manual_time_cv                                 0.61 %          0.61 %            50 bytes_per_second=0.61%
raw_benchmark_lock_unlock_get/32768/manual_time_mean                               103 us          105 us           50 bytes_per_second=2.36894Gi/s
raw_benchmark_lock_unlock_get/32768/manual_time_median                             103 us          105 us           50 bytes_per_second=2.37007Gi/s
raw_benchmark_lock_unlock_get/32768/manual_time_stddev                           0.645 us        0.641 us           50 bytes_per_second=14.866Mi/s
raw_benchmark_lock_unlock_get/32768/manual_time_cv                                0.63 %          0.61 %            50 bytes_per_second=0.61%
raw_benchmark_lock_unlock_get/262144/manual_time_mean                              211 us          213 us           50 bytes_per_second=9.25537Gi/s
raw_benchmark_lock_unlock_get/262144/manual_time_median                            210 us          212 us           50 bytes_per_second=9.27941Gi/s
raw_benchmark_lock_unlock_get/262144/manual_time_stddev                           3.19 us         3.22 us           50 bytes_per_second=143.36Mi/s
raw_benchmark_lock_unlock_get/262144/manual_time_cv                               1.51 %          1.51 %            50 bytes_per_second=1.51%
raw_benchmark_lock_unlock_accumulate/1/manual_time_mean                           65.6 us         66.1 us           50 bytes_per_second=119.034Ki/s
raw_benchmark_lock_unlock_accumulate/1/manual_time_median                         65.7 us         66.2 us           50 bytes_per_second=118.936Ki/s
raw_benchmark_lock_unlock_accumulate/1/manual_time_stddev                        0.353 us        0.357 us           50 bytes_per_second=657.836/s
raw_benchmark_lock_unlock_accumulate/1/manual_time_cv                             0.54 %          0.54 %            50 bytes_per_second=0.54%
raw_benchmark_lock_unlock_accumulate/8/manual_time_mean                           67.0 us         67.6 us           50 bytes_per_second=932.22Ki/s
raw_benchmark_lock_unlock_accumulate/8/manual_time_median                         67.0 us         67.5 us           50 bytes_per_second=933.509Ki/s
raw_benchmark_lock_unlock_accumulate/8/manual_time_stddev                        0.512 us        0.519 us           50 bytes_per_second=7.09914Ki/s
raw_benchmark_lock_unlock_accumulate/8/manual_time_cv                             0.76 %          0.77 %            50 bytes_per_second=0.76%
raw_benchmark_lock_unlock_accumulate/64/manual_time_mean                          68.6 us         69.0 us           50 bytes_per_second=7.12465Mi/s
raw_benchmark_lock_unlock_accumulate/64/manual_time_median                        69.5 us         69.9 us           50 bytes_per_second=7.0247Mi/s
raw_benchmark_lock_unlock_accumulate/64/manual_time_stddev                        1.95 us         1.99 us           50 bytes_per_second=211.316Ki/s
raw_benchmark_lock_unlock_accumulate/64/manual_time_cv                            2.84 %          2.88 %            50 bytes_per_second=2.90%
raw_benchmark_lock_unlock_accumulate/512/manual_time_mean                         73.5 us         74.0 us           50 bytes_per_second=53.1564Mi/s
raw_benchmark_lock_unlock_accumulate/512/manual_time_median                       73.6 us         74.1 us           50 bytes_per_second=53.0466Mi/s
raw_benchmark_lock_unlock_accumulate/512/manual_time_stddev                      0.746 us        0.764 us           50 bytes_per_second=557.395Ki/s
raw_benchmark_lock_unlock_accumulate/512/manual_time_cv                           1.02 %          1.03 %            50 bytes_per_second=1.02%
raw_benchmark_lock_unlock_accumulate/4096/manual_time_mean                        80.8 us         81.3 us           50 bytes_per_second=386.575Mi/s
raw_benchmark_lock_unlock_accumulate/4096/manual_time_median                      81.1 us         81.6 us           50 bytes_per_second=385.135Mi/s
raw_benchmark_lock_unlock_accumulate/4096/manual_time_stddev                     0.935 us        0.941 us           50 bytes_per_second=4.50737Mi/s
raw_benchmark_lock_unlock_accumulate/4096/manual_time_cv                          1.16 %          1.16 %            50 bytes_per_second=1.17%
raw_benchmark_lock_unlock_accumulate/32768/manual_time_mean                        251 us          194 us           50 bytes_per_second=996.167Mi/s
raw_benchmark_lock_unlock_accumulate/32768/manual_time_median                      251 us          194 us           50 bytes_per_second=996.298Mi/s
raw_benchmark_lock_unlock_accumulate/32768/manual_time_stddev                     1.31 us        0.960 us           50 bytes_per_second=5.18992Mi/s
raw_benchmark_lock_unlock_accumulate/32768/manual_time_cv                         0.52 %          0.49 %            50 bytes_per_second=0.52%
raw_benchmark_lock_unlock_accumulate/262144/manual_time_mean                       744 us          679 us           50 bytes_per_second=2.62378Gi/s
raw_benchmark_lock_unlock_accumulate/262144/manual_time_median                     744 us          678 us           50 bytes_per_second=2.62488Gi/s
raw_benchmark_lock_unlock_accumulate/262144/manual_time_stddev                    2.55 us         2.60 us           50 bytes_per_second=9.17145Mi/s
raw_benchmark_lock_unlock_accumulate/262144/manual_time_cv                        0.34 %          0.38 %            50 bytes_per_second=0.34%
raw_benchmark_fence_put/1/manual_time_mean                                         211 us          211 us           50 bytes_per_second=37.0466Ki/s
raw_benchmark_fence_put/1/manual_time_median                                       211 us          211 us           50 bytes_per_second=37.0306Ki/s
raw_benchmark_fence_put/1/manual_time_stddev                                      1.88 us         1.81 us           50 bytes_per_second=340.662/s
raw_benchmark_fence_put/1/manual_time_cv                                          0.89 %          0.86 %            50 bytes_per_second=0.90%
raw_benchmark_fence_put/8/manual_time_mean                                         215 us          215 us           50 bytes_per_second=290.426Ki/s
raw_benchmark_fence_put/8/manual_time_median                                       215 us          215 us           50 bytes_per_second=290.364Ki/s
raw_benchmark_fence_put/8/manual_time_stddev                                      1.70 us         1.66 us           50 bytes_per_second=2.30571Ki/s
raw_benchmark_fence_put/8/manual_time_cv                                          0.79 %          0.77 %            50 bytes_per_second=0.79%
raw_benchmark_fence_put/64/manual_time_mean                                        220 us          220 us           50 bytes_per_second=2.22368Mi/s
raw_benchmark_fence_put/64/manual_time_median                                      220 us          220 us           50 bytes_per_second=2.22152Mi/s
raw_benchmark_fence_put/64/manual_time_stddev                                     1.82 us         1.77 us           50 bytes_per_second=19.1122Ki/s
raw_benchmark_fence_put/64/manual_time_cv                                         0.83 %          0.81 %            50 bytes_per_second=0.84%
raw_benchmark_fence_put/512/manual_time_mean                                       224 us          224 us           50 bytes_per_second=17.4602Mi/s
raw_benchmark_fence_put/512/manual_time_median                                     224 us          224 us           50 bytes_per_second=17.4456Mi/s
raw_benchmark_fence_put/512/manual_time_stddev                                    1.71 us         1.69 us           50 bytes_per_second=138.21Ki/s
raw_benchmark_fence_put/512/manual_time_cv                                        0.76 %          0.75 %            50 bytes_per_second=0.77%
raw_benchmark_fence_put/4096/manual_time_mean                                      228 us          228 us           50 bytes_per_second=136.83Mi/s
raw_benchmark_fence_put/4096/manual_time_median                                    229 us          228 us           50 bytes_per_second=136.723Mi/s
raw_benchmark_fence_put/4096/manual_time_stddev                                   1.41 us         1.36 us           50 bytes_per_second=869.604Ki/s
raw_benchmark_fence_put/4096/manual_time_cv                                       0.62 %          0.60 %            50 bytes_per_second=0.62%
raw_benchmark_fence_put/32768/manual_time_mean                                     233 us          233 us           50 bytes_per_second=1.04766Gi/s
raw_benchmark_fence_put/32768/manual_time_median                                   233 us          233 us           50 bytes_per_second=1.04693Gi/s
raw_benchmark_fence_put/32768/manual_time_stddev                                  1.54 us         1.53 us           50 bytes_per_second=7.1386Mi/s
raw_benchmark_fence_put/32768/manual_time_cv                                      0.66 %          0.66 %            50 bytes_per_second=0.67%
raw_benchmark_fence_put/262144/manual_time_mean                                    411 us          410 us           50 bytes_per_second=4.75598Gi/s
raw_benchmark_fence_put/262144/manual_time_median                                  409 us          408 us           50 bytes_per_second=4.77463Gi/s
raw_benchmark_fence_put/262144/manual_time_stddev                                 7.18 us         7.17 us           50 bytes_per_second=83.303Mi/s
raw_benchmark_fence_put/262144/manual_time_cv                                     1.75 %          1.75 %            50 bytes_per_second=1.71%
raw_benchmark_fence_get/1/manual_time_mean                                         205 us          207 us           50 bytes_per_second=38.043Ki/s
raw_benchmark_fence_get/1/manual_time_median                                       205 us          207 us           50 bytes_per_second=38.0667Ki/s
raw_benchmark_fence_get/1/manual_time_stddev                                      1.52 us         1.52 us           50 bytes_per_second=289.11/s
raw_benchmark_fence_get/1/manual_time_cv                                          0.74 %          0.74 %            50 bytes_per_second=0.74%
raw_benchmark_fence_get/8/manual_time_mean                                         205 us          206 us           50 bytes_per_second=305.155Ki/s
raw_benchmark_fence_get/8/manual_time_median                                       205 us          206 us           50 bytes_per_second=304.823Ki/s
raw_benchmark_fence_get/8/manual_time_stddev                                      1.27 us         1.27 us           50 bytes_per_second=1.90348Ki/s
raw_benchmark_fence_get/8/manual_time_cv                                          0.62 %          0.62 %            50 bytes_per_second=0.62%
raw_benchmark_fence_get/64/manual_time_mean                                        205 us          207 us           50 bytes_per_second=2.37939Mi/s
raw_benchmark_fence_get/64/manual_time_median                                      205 us          207 us           50 bytes_per_second=2.37831Mi/s
raw_benchmark_fence_get/64/manual_time_stddev                                     1.13 us         1.14 us           50 bytes_per_second=13.4285Ki/s
raw_benchmark_fence_get/64/manual_time_cv                                         0.55 %          0.55 %            50 bytes_per_second=0.55%
raw_benchmark_fence_get/512/manual_time_mean                                       205 us          207 us           50 bytes_per_second=19.0231Mi/s
raw_benchmark_fence_get/512/manual_time_median                                     205 us          207 us           50 bytes_per_second=19.0254Mi/s
raw_benchmark_fence_get/512/manual_time_stddev                                    1.16 us         1.16 us           50 bytes_per_second=110.56Ki/s
raw_benchmark_fence_get/512/manual_time_cv                                        0.56 %          0.56 %            50 bytes_per_second=0.57%
raw_benchmark_fence_get/4096/manual_time_mean                                      205 us          207 us           50 bytes_per_second=152.214Mi/s
raw_benchmark_fence_get/4096/manual_time_median                                    205 us          207 us           50 bytes_per_second=152.175Mi/s
raw_benchmark_fence_get/4096/manual_time_stddev                                   1.17 us         1.17 us           50 bytes_per_second=880.1Ki/s
raw_benchmark_fence_get/4096/manual_time_cv                                       0.57 %          0.56 %            50 bytes_per_second=0.56%
raw_benchmark_fence_get/32768/manual_time_mean                                     205 us          207 us           50 bytes_per_second=1.18925Gi/s
raw_benchmark_fence_get/32768/manual_time_median                                   205 us          207 us           50 bytes_per_second=1.18857Gi/s
raw_benchmark_fence_get/32768/manual_time_stddev                                  1.09 us         1.08 us           50 bytes_per_second=6.49109Mi/s
raw_benchmark_fence_get/32768/manual_time_cv                                      0.53 %          0.52 %            50 bytes_per_second=0.53%
raw_benchmark_fence_get/262144/manual_time_mean                                    339 us          340 us           50 bytes_per_second=5.76282Gi/s
raw_benchmark_fence_get/262144/manual_time_median                                  339 us          340 us           50 bytes_per_second=5.76727Gi/s
raw_benchmark_fence_get/262144/manual_time_stddev                                 1.83 us         1.83 us           50 bytes_per_second=31.7796Mi/s
raw_benchmark_fence_get/262144/manual_time_cv                                     0.54 %          0.54 %            50 bytes_per_second=0.54%
raw_benchmark_fence_accumulate/1/manual_time_mean                                  245 us          245 us           50 bytes_per_second=31.8502Ki/s
raw_benchmark_fence_accumulate/1/manual_time_median                                246 us          245 us           50 bytes_per_second=31.8128Ki/s
raw_benchmark_fence_accumulate/1/manual_time_stddev                               1.34 us         1.35 us           50 bytes_per_second=179.693/s
raw_benchmark_fence_accumulate/1/manual_time_cv                                   0.55 %          0.55 %            50 bytes_per_second=0.55%
raw_benchmark_fence_accumulate/8/manual_time_mean                                  249 us          249 us           50 bytes_per_second=251.388Ki/s
raw_benchmark_fence_accumulate/8/manual_time_median                                249 us          249 us           50 bytes_per_second=251.207Ki/s
raw_benchmark_fence_accumulate/8/manual_time_stddev                               2.13 us         2.11 us           50 bytes_per_second=2.16132Ki/s
raw_benchmark_fence_accumulate/8/manual_time_cv                                   0.86 %          0.85 %            50 bytes_per_second=0.86%
raw_benchmark_fence_accumulate/64/manual_time_mean                                 254 us          254 us           50 bytes_per_second=1.91941Mi/s
raw_benchmark_fence_accumulate/64/manual_time_median                               255 us          255 us           50 bytes_per_second=1.91689Mi/s
raw_benchmark_fence_accumulate/64/manual_time_stddev                              2.67 us         2.66 us           50 bytes_per_second=20.7285Ki/s
raw_benchmark_fence_accumulate/64/manual_time_cv                                  1.05 %          1.05 %            50 bytes_per_second=1.05%
raw_benchmark_fence_accumulate/512/manual_time_mean                                263 us          263 us           50 bytes_per_second=14.8555Mi/s
raw_benchmark_fence_accumulate/512/manual_time_median                              263 us          263 us           50 bytes_per_second=14.8676Mi/s
raw_benchmark_fence_accumulate/512/manual_time_stddev                             2.59 us         2.60 us           50 bytes_per_second=151.195Ki/s
raw_benchmark_fence_accumulate/512/manual_time_cv                                 0.99 %          0.99 %            50 bytes_per_second=0.99%
raw_benchmark_fence_accumulate/4096/manual_time_mean                               276 us          276 us           50 bytes_per_second=113.332Mi/s
raw_benchmark_fence_accumulate/4096/manual_time_median                             276 us          276 us           50 bytes_per_second=113.162Mi/s
raw_benchmark_fence_accumulate/4096/manual_time_stddev                            2.09 us         2.07 us           50 bytes_per_second=881.374Ki/s
raw_benchmark_fence_accumulate/4096/manual_time_cv                                0.76 %          0.75 %            50 bytes_per_second=0.76%
raw_benchmark_fence_accumulate/32768/manual_time_mean                              438 us          390 us           50 bytes_per_second=571.273Mi/s
raw_benchmark_fence_accumulate/32768/manual_time_median                            430 us          389 us           50 bytes_per_second=581.335Mi/s
raw_benchmark_fence_accumulate/32768/manual_time_stddev                           12.2 us         3.48 us           50 bytes_per_second=15.7319Mi/s
raw_benchmark_fence_accumulate/32768/manual_time_cv                               2.79 %          0.89 %            50 bytes_per_second=2.75%
raw_benchmark_fence_accumulate/262144/manual_time_mean                             959 us          890 us           50 bytes_per_second=2.03674Gi/s
raw_benchmark_fence_accumulate/262144/manual_time_median                           959 us          889 us           50 bytes_per_second=2.03726Gi/s
raw_benchmark_fence_accumulate/262144/manual_time_stddev                          4.51 us         4.32 us           50 bytes_per_second=9.77991Mi/s
raw_benchmark_fence_accumulate/262144/manual_time_cv                              0.47 %          0.49 %            50 bytes_per_second=0.47%
raw_benchmark_pscw_put/1/manual_time_mean                                          198 us          198 us           50 bytes_per_second=39.3853Ki/s
raw_benchmark_pscw_put/1/manual_time_median                                        199 us          199 us           50 bytes_per_second=39.327Ki/s
raw_benchmark_pscw_put/1/manual_time_stddev                                       1.40 us         1.41 us           50 bytes_per_second=286.172/s
raw_benchmark_pscw_put/1/manual_time_cv                                           0.71 %          0.71 %            50 bytes_per_second=0.71%
raw_benchmark_pscw_put/8/manual_time_mean                                          202 us          202 us           50 bytes_per_second=309.625Ki/s
raw_benchmark_pscw_put/8/manual_time_median                                        202 us          202 us           50 bytes_per_second=309.344Ki/s
raw_benchmark_pscw_put/8/manual_time_stddev                                       1.38 us         1.35 us           50 bytes_per_second=2.12154Ki/s
raw_benchmark_pscw_put/8/manual_time_cv                                           0.68 %          0.67 %            50 bytes_per_second=0.69%
raw_benchmark_pscw_put/64/manual_time_mean                                         205 us          205 us           50 bytes_per_second=2.38109Mi/s
raw_benchmark_pscw_put/64/manual_time_median                                       205 us          205 us           50 bytes_per_second=2.3801Mi/s
raw_benchmark_pscw_put/64/manual_time_stddev                                      1.04 us         1.05 us           50 bytes_per_second=12.4173Ki/s
raw_benchmark_pscw_put/64/manual_time_cv                                          0.51 %          0.51 %            50 bytes_per_second=0.51%
raw_benchmark_pscw_put/512/manual_time_mean                                        208 us          208 us           50 bytes_per_second=18.7721Mi/s
raw_benchmark_pscw_put/512/manual_time_median                                      208 us          208 us           50 bytes_per_second=18.7742Mi/s
raw_benchmark_pscw_put/512/manual_time_stddev                                     1.06 us         1.06 us           50 bytes_per_second=98.8238Ki/s
raw_benchmark_pscw_put/512/manual_time_cv                                         0.51 %          0.51 %            50 bytes_per_second=0.51%
raw_benchmark_pscw_put/4096/manual_time_mean                                       211 us          211 us           50 bytes_per_second=148.296Mi/s
raw_benchmark_pscw_put/4096/manual_time_median                                     211 us          211 us           50 bytes_per_second=148.294Mi/s
raw_benchmark_pscw_put/4096/manual_time_stddev                                    1.15 us         1.15 us           50 bytes_per_second=830.229Ki/s
raw_benchmark_pscw_put/4096/manual_time_cv                                        0.55 %          0.54 %            50 bytes_per_second=0.55%
raw_benchmark_pscw_put/32768/manual_time_mean                                      213 us          213 us           50 bytes_per_second=1.1449Gi/s
raw_benchmark_pscw_put/32768/manual_time_median                                    213 us          213 us           50 bytes_per_second=1.14395Gi/s
raw_benchmark_pscw_put/32768/manual_time_stddev                                   1.20 us         1.19 us           50 bytes_per_second=6.64999Mi/s
raw_benchmark_pscw_put/32768/manual_time_cv                                       0.56 %          0.56 %            50 bytes_per_second=0.57%
raw_benchmark_pscw_put/262144/manual_time_mean                                     311 us          311 us           50 bytes_per_second=6.2748Gi/s
raw_benchmark_pscw_put/262144/manual_time_median                                   311 us          311 us           50 bytes_per_second=6.27029Gi/s
raw_benchmark_pscw_put/262144/manual_time_stddev                                  1.94 us         1.93 us           50 bytes_per_second=40.232Mi/s
raw_benchmark_pscw_put/262144/manual_time_cv                                      0.62 %          0.62 %            50 bytes_per_second=0.63%
raw_benchmark_pscw_get/1/manual_time_mean                                          220 us          219 us           50 bytes_per_second=35.5901Ki/s
raw_benchmark_pscw_get/1/manual_time_median                                        220 us          220 us           50 bytes_per_second=35.5547Ki/s
raw_benchmark_pscw_get/1/manual_time_stddev                                       1.23 us         1.23 us           50 bytes_per_second=205.091/s
raw_benchmark_pscw_get/1/manual_time_cv                                           0.56 %          0.56 %            50 bytes_per_second=0.56%
raw_benchmark_pscw_get/8/manual_time_mean                                          223 us          223 us           50 bytes_per_second=279.865Ki/s
raw_benchmark_pscw_get/8/manual_time_median                                        223 us          223 us           50 bytes_per_second=279.875Ki/s
raw_benchmark_pscw_get/8/manual_time_stddev                                       1.09 us         1.08 us           50 bytes_per_second=1.369Ki/s
raw_benchmark_pscw_get/8/manual_time_cv                                           0.49 %          0.48 %            50 bytes_per_second=0.49%
raw_benchmark_pscw_get/64/manual_time_mean                                         227 us          227 us           50 bytes_per_second=2.15094Mi/s
raw_benchmark_pscw_get/64/manual_time_median                                       227 us          227 us           50 bytes_per_second=2.14917Mi/s
raw_benchmark_pscw_get/64/manual_time_stddev                                      1.33 us         1.33 us           50 bytes_per_second=12.9795Ki/s
raw_benchmark_pscw_get/64/manual_time_cv                                          0.59 %          0.58 %            50 bytes_per_second=0.59%
raw_benchmark_pscw_get/512/manual_time_mean                                        231 us          230 us           50 bytes_per_second=16.9466Mi/s
raw_benchmark_pscw_get/512/manual_time_median                                      231 us          230 us           50 bytes_per_second=16.9401Mi/s
raw_benchmark_pscw_get/512/manual_time_stddev                                     1.08 us         1.08 us           50 bytes_per_second=82.1459Ki/s
raw_benchmark_pscw_get/512/manual_time_cv                                         0.47 %          0.47 %            50 bytes_per_second=0.47%
raw_benchmark_pscw_get/4096/manual_time_mean                                       234 us          234 us           50 bytes_per_second=133.709Mi/s
raw_benchmark_pscw_get/4096/manual_time_median                                     234 us          234 us           50 bytes_per_second=133.722Mi/s
raw_benchmark_pscw_get/4096/manual_time_stddev                                   0.966 us        0.985 us           50 bytes_per_second=565.6Ki/s
raw_benchmark_pscw_get/4096/manual_time_cv                                        0.41 %          0.42 %            50 bytes_per_second=0.41%
raw_benchmark_pscw_get/32768/manual_time_mean                                      236 us          236 us           50 bytes_per_second=1.03318Gi/s
raw_benchmark_pscw_get/32768/manual_time_median                                    236 us          236 us           50 bytes_per_second=1.03384Gi/s
raw_benchmark_pscw_get/32768/manual_time_stddev                                   1.17 us         1.17 us           50 bytes_per_second=5.25651Mi/s
raw_benchmark_pscw_get/32768/manual_time_cv                                       0.50 %          0.49 %            50 bytes_per_second=0.50%
raw_benchmark_pscw_get/262144/manual_time_mean                                     345 us          344 us           50 bytes_per_second=5.65984Gi/s
raw_benchmark_pscw_get/262144/manual_time_median                                   345 us          344 us           50 bytes_per_second=5.66027Gi/s
raw_benchmark_pscw_get/262144/manual_time_stddev                                  1.69 us         1.69 us           50 bytes_per_second=28.4081Mi/s
raw_benchmark_pscw_get/262144/manual_time_cv                                      0.49 %          0.49 %            50 bytes_per_second=0.49%
raw_benchmark_pscw_accumulate/1/manual_time_mean                                   244 us          244 us           50 bytes_per_second=32.0053Ki/s
raw_benchmark_pscw_accumulate/1/manual_time_median                                 244 us          244 us           50 bytes_per_second=32.0003Ki/s
raw_benchmark_pscw_accumulate/1/manual_time_stddev                                1.12 us         1.11 us           50 bytes_per_second=149.907/s
raw_benchmark_pscw_accumulate/1/manual_time_cv                                    0.46 %          0.46 %            50 bytes_per_second=0.46%
raw_benchmark_pscw_accumulate/8/manual_time_mean                                   247 us          247 us           50 bytes_per_second=253.045Ki/s
raw_benchmark_pscw_accumulate/8/manual_time_median                                 247 us          247 us           50 bytes_per_second=253.072Ki/s
raw_benchmark_pscw_accumulate/8/manual_time_stddev                                1.30 us         1.30 us           50 bytes_per_second=1.33687Ki/s
raw_benchmark_pscw_accumulate/8/manual_time_cv                                    0.53 %          0.53 %            50 bytes_per_second=0.53%
raw_benchmark_pscw_accumulate/64/manual_time_mean                                  251 us          251 us           50 bytes_per_second=1.94627Mi/s
raw_benchmark_pscw_accumulate/64/manual_time_median                                251 us          251 us           50 bytes_per_second=1.9422Mi/s
raw_benchmark_pscw_accumulate/64/manual_time_stddev                               2.05 us         2.08 us           50 bytes_per_second=16.4043Ki/s
raw_benchmark_pscw_accumulate/64/manual_time_cv                                   0.82 %          0.83 %            50 bytes_per_second=0.82%
raw_benchmark_pscw_accumulate/512/manual_time_mean                                 256 us          256 us           50 bytes_per_second=15.2303Mi/s
raw_benchmark_pscw_accumulate/512/manual_time_median                               257 us          256 us           50 bytes_per_second=15.2283Mi/s
raw_benchmark_pscw_accumulate/512/manual_time_stddev                              1.04 us         1.04 us           50 bytes_per_second=63.3814Ki/s
raw_benchmark_pscw_accumulate/512/manual_time_cv                                  0.41 %          0.41 %            50 bytes_per_second=0.41%
raw_benchmark_pscw_accumulate/4096/manual_time_mean                                266 us          265 us           50 bytes_per_second=117.662Mi/s
raw_benchmark_pscw_accumulate/4096/manual_time_median                              266 us          265 us           50 bytes_per_second=117.666Mi/s
raw_benchmark_pscw_accumulate/4096/manual_time_stddev                            0.983 us        0.980 us           50 bytes_per_second=444.065Ki/s
raw_benchmark_pscw_accumulate/4096/manual_time_cv                                 0.37 %          0.37 %            50 bytes_per_second=0.37%
raw_benchmark_pscw_accumulate/32768/manual_time_mean                               444 us          384 us           50 bytes_per_second=562.774Mi/s
raw_benchmark_pscw_accumulate/32768/manual_time_median                             444 us          384 us           50 bytes_per_second=563.409Mi/s
raw_benchmark_pscw_accumulate/32768/manual_time_stddev                            2.36 us         2.05 us           50 bytes_per_second=2.96975Mi/s
raw_benchmark_pscw_accumulate/32768/manual_time_cv                                0.53 %          0.53 %            50 bytes_per_second=0.53%
raw_benchmark_pscw_accumulate/262144/manual_time_mean                              942 us          873 us           50 bytes_per_second=2.07294Gi/s
raw_benchmark_pscw_accumulate/262144/manual_time_median                            941 us          872 us           50 bytes_per_second=2.07469Gi/s
raw_benchmark_pscw_accumulate/262144/manual_time_stddev                           4.28 us         4.13 us           50 bytes_per_second=9.56932Mi/s
raw_benchmark_pscw_accumulate/262144/manual_time_cv                               0.45 %          0.47 %            50 bytes_per_second=0.45%
