--------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                            Time             CPU   Iterations UserCounters...
raw_benchmark_lock_unlock_put/4096/manual_time_cv                                 0.55 %          0.49 %            50 bytes_per_second=0.55%
raw_benchmark_lock_unlock_put/32768/manual_time_mean                              16.6 us         16.9 us           50 bytes_per_second=14.7092Gi/s
raw_benchmark_lock_unlock_put/32768/manual_time_median                            16.6 us         16.9 us           50 bytes_per_second=14.7272Gi/s
raw_benchmark_lock_unlock_put/32768/manual_time_stddev                           0.080 us        0.072 us           50 bytes_per_second=71.3966Mi/s
raw_benchmark_lock_unlock_put/32768/manual_time_cv                                0.48 %          0.43 %            50 bytes_per_second=0.47%
raw_benchmark_lock_unlock_put/262144/manual_time_mean                              101 us          101 us           50 bytes_per_second=19.3941Gi/s
raw_benchmark_lock_unlock_put/262144/manual_time_median                            101 us          101 us           50 bytes_per_second=19.4129Gi/s
raw_benchmark_lock_unlock_put/262144/manual_time_stddev                          0.429 us        0.370 us           50 bytes_per_second=82.9006Mi/s
raw_benchmark_lock_unlock_put/262144/manual_time_cv                               0.43 %          0.37 %            50 bytes_per_second=0.42%
raw_benchmark_lock_unlock_get/1/manual_time_mean                                  6.37 us         7.65 us           50 bytes_per_second=1.19715Mi/s
raw_benchmark_lock_unlock_get/1/manual_time_median                                6.37 us         7.65 us           50 bytes_per_second=1.19715Mi/s
raw_benchmark_lock_unlock_get/1/manual_time_stddev                               0.027 us        0.031 us           50 bytes_per_second=5.13944Ki/s
raw_benchmark_lock_unlock_get/1/manual_time_cv                                    0.43 %          0.41 %            50 bytes_per_second=0.42%
raw_benchmark_lock_unlock_get/8/manual_time_mean                                  6.35 us         7.61 us           50 bytes_per_second=9.61558Mi/s
raw_benchmark_lock_unlock_get/8/manual_time_median                                6.35 us         7.61 us           50 bytes_per_second=9.61831Mi/s
raw_benchmark_lock_unlock_get/8/manual_time_stddev                               0.025 us        0.023 us           50 bytes_per_second=38.5747Ki/s
raw_benchmark_lock_unlock_get/8/manual_time_cv                                    0.40 %          0.30 %            50 bytes_per_second=0.39%
raw_benchmark_lock_unlock_get/64/manual_time_mean                                 6.44 us         7.69 us           50 bytes_per_second=75.8313Mi/s
raw_benchmark_lock_unlock_get/64/manual_time_median                               6.43 us         7.69 us           50 bytes_per_second=75.9242Mi/s
raw_benchmark_lock_unlock_get/64/manual_time_stddev                              0.041 us        0.032 us           50 bytes_per_second=486.548Ki/s
raw_benchmark_lock_unlock_get/64/manual_time_cv                                   0.64 %          0.42 %            50 bytes_per_second=0.63%
raw_benchmark_lock_unlock_get/512/manual_time_mean                                6.63 us         7.83 us           50 bytes_per_second=589.572Mi/s
raw_benchmark_lock_unlock_get/512/manual_time_median                              6.62 us         7.83 us           50 bytes_per_second=590.021Mi/s
raw_benchmark_lock_unlock_get/512/manual_time_stddev                             0.026 us        0.021 us           50 bytes_per_second=2.27163Mi/s
raw_benchmark_lock_unlock_get/512/manual_time_cv                                  0.39 %          0.27 %            50 bytes_per_second=0.39%
raw_benchmark_lock_unlock_get/4096/manual_time_mean                               8.02 us         9.15 us           50 bytes_per_second=3.80286Gi/s
raw_benchmark_lock_unlock_get/4096/manual_time_median                             8.02 us         9.14 us           50 bytes_per_second=3.80616Gi/s
raw_benchmark_lock_unlock_get/4096/manual_time_stddev                            0.026 us        0.039 us           50 bytes_per_second=12.4736Mi/s
raw_benchmark_lock_unlock_get/4096/manual_time_cv                                 0.32 %          0.43 %            50 bytes_per_second=0.32%
raw_benchmark_lock_unlock_get/32768/manual_time_mean                              16.3 us         17.6 us           50 bytes_per_second=15.0151Gi/s
raw_benchmark_lock_unlock_get/32768/manual_time_median                            16.3 us         17.6 us           50 bytes_per_second=15.0223Gi/s
raw_benchmark_lock_unlock_get/32768/manual_time_stddev                           0.060 us        0.057 us           50 bytes_per_second=56.0473Mi/s
raw_benchmark_lock_unlock_get/32768/manual_time_cv                                0.37 %          0.32 %            50 bytes_per_second=0.36%
raw_benchmark_lock_unlock_get/262144/manual_time_mean                              103 us          104 us           50 bytes_per_second=18.8883Gi/s
raw_benchmark_lock_unlock_get/262144/manual_time_median                            103 us          104 us           50 bytes_per_second=18.8981Gi/s
raw_benchmark_lock_unlock_get/262144/manual_time_stddev                          0.412 us        0.360 us           50 bytes_per_second=75.7262Mi/s
raw_benchmark_lock_unlock_get/262144/manual_time_cv                               0.40 %          0.34 %            50 bytes_per_second=0.39%
raw_benchmark_lock_unlock_accumulate/1/manual_time_mean                           11.6 us         11.9 us           50 bytes_per_second=673.268Ki/s
raw_benchmark_lock_unlock_accumulate/1/manual_time_median                         11.6 us         11.9 us           50 bytes_per_second=674.513Ki/s
raw_benchmark_lock_unlock_accumulate/1/manual_time_stddev                        0.058 us        0.054 us           50 bytes_per_second=3.33223Ki/s
raw_benchmark_lock_unlock_accumulate/1/manual_time_cv                             0.50 %          0.45 %            50 bytes_per_second=0.49%
raw_benchmark_lock_unlock_accumulate/8/manual_time_mean                           11.7 us         12.0 us           50 bytes_per_second=5.21612Mi/s
raw_benchmark_lock_unlock_accumulate/8/manual_time_median                         11.7 us         12.0 us           50 bytes_per_second=5.2195Mi/s
raw_benchmark_lock_unlock_accumulate/8/manual_time_stddev                        0.065 us        0.062 us           50 bytes_per_second=29.3912Ki/s
raw_benchmark_lock_unlock_accumulate/8/manual_time_cv                             0.56 %          0.52 %            50 bytes_per_second=0.55%
raw_benchmark_lock_unlock_accumulate/64/manual_time_mean                          11.8 us         12.1 us           50 bytes_per_second=41.4387Mi/s
raw_benchmark_lock_unlock_accumulate/64/manual_time_median                        11.8 us         12.1 us           50 bytes_per_second=41.4548Mi/s
raw_benchmark_lock_unlock_accumulate/64/manual_time_stddev                       0.037 us        0.037 us           50 bytes_per_second=131.033Ki/s
raw_benchmark_lock_unlock_accumulate/64/manual_time_cv                            0.31 %          0.30 %            50 bytes_per_second=0.31%
raw_benchmark_lock_unlock_accumulate/512/manual_time_mean                         12.0 us         12.3 us           50 bytes_per_second=326.393Mi/s
raw_benchmark_lock_unlock_accumulate/512/manual_time_median                       12.0 us         12.3 us           50 bytes_per_second=326.551Mi/s
raw_benchmark_lock_unlock_accumulate/512/manual_time_stddev                      0.052 us        0.049 us           50 bytes_per_second=1.40704Mi/s
raw_benchmark_lock_unlock_accumulate/512/manual_time_cv                           0.44 %          0.40 %            50 bytes_per_second=0.43%
raw_benchmark_lock_unlock_accumulate/4096/manual_time_mean                        15.9 us         16.2 us           50 bytes_per_second=1.92205Gi/s
raw_benchmark_lock_unlock_accumulate/4096/manual_time_median                      15.9 us         16.2 us           50 bytes_per_second=1.92008Gi/s
raw_benchmark_lock_unlock_accumulate/4096/manual_time_stddev                     0.077 us        0.075 us           50 bytes_per_second=9.43967Mi/s
raw_benchmark_lock_unlock_accumulate/4096/manual_time_cv                          0.48 %          0.46 %            50 bytes_per_second=0.48%
raw_benchmark_lock_unlock_accumulate/32768/manual_time_mean                       43.3 us         43.5 us           50 bytes_per_second=5.63683Gi/s
raw_benchmark_lock_unlock_accumulate/32768/manual_time_median                     43.3 us         43.5 us           50 bytes_per_second=5.64472Gi/s
raw_benchmark_lock_unlock_accumulate/32768/manual_time_stddev                    0.210 us        0.167 us           50 bytes_per_second=27.5095Mi/s
raw_benchmark_lock_unlock_accumulate/32768/manual_time_cv                         0.48 %          0.38 %            50 bytes_per_second=0.48%
raw_benchmark_lock_unlock_accumulate/262144/manual_time_mean                       270 us          269 us           50 bytes_per_second=7.23376Gi/s
raw_benchmark_lock_unlock_accumulate/262144/manual_time_median                     270 us          269 us           50 bytes_per_second=7.24017Gi/s
raw_benchmark_lock_unlock_accumulate/262144/manual_time_stddev                    1.09 us        0.963 us           50 bytes_per_second=29.1948Mi/s
raw_benchmark_lock_unlock_accumulate/262144/manual_time_cv                        0.40 %          0.36 %            50 bytes_per_second=0.39%
raw_benchmark_fence_put/1/manual_time_mean                                        4.28 us         5.55 us           50 bytes_per_second=1.78137Mi/s
raw_benchmark_fence_put/1/manual_time_median                                      4.28 us         5.55 us           50 bytes_per_second=1.78387Mi/s
raw_benchmark_fence_put/1/manual_time_stddev                                     0.028 us        0.029 us           50 bytes_per_second=11.4493Ki/s
raw_benchmark_fence_put/1/manual_time_cv                                          0.65 %          0.52 %            50 bytes_per_second=0.63%
raw_benchmark_fence_put/8/manual_time_mean                                        4.33 us         5.63 us           50 bytes_per_second=14.0843Mi/s
raw_benchmark_fence_put/8/manual_time_median                                      4.33 us         5.63 us           50 bytes_per_second=14.0973Mi/s
raw_benchmark_fence_put/8/manual_time_stddev                                     0.017 us        0.021 us           50 bytes_per_second=55.8152Ki/s
raw_benchmark_fence_put/8/manual_time_cv                                          0.39 %          0.37 %            50 bytes_per_second=0.39%
raw_benchmark_fence_put/64/manual_time_mean                                       4.36 us         5.69 us           50 bytes_per_second=111.88Mi/s
raw_benchmark_fence_put/64/manual_time_median                                     4.36 us         5.69 us           50 bytes_per_second=112.002Mi/s
raw_benchmark_fence_put/64/manual_time_stddev                                    0.022 us        0.023 us           50 bytes_per_second=555.41Ki/s
raw_benchmark_fence_put/64/manual_time_cv                                         0.49 %          0.41 %            50 bytes_per_second=0.48%
raw_benchmark_fence_put/512/manual_time_mean                                      4.58 us         5.90 us           50 bytes_per_second=853.81Mi/s
raw_benchmark_fence_put/512/manual_time_median                                    4.57 us         5.89 us           50 bytes_per_second=854.909Mi/s
raw_benchmark_fence_put/512/manual_time_stddev                                   0.029 us        0.040 us           50 bytes_per_second=5.35324Mi/s
raw_benchmark_fence_put/512/manual_time_cv                                        0.64 %          0.68 %            50 bytes_per_second=0.63%
raw_benchmark_fence_put/4096/manual_time_mean                                     6.08 us         7.15 us           50 bytes_per_second=5.02135Gi/s
raw_benchmark_fence_put/4096/manual_time_median                                   6.07 us         7.15 us           50 bytes_per_second=5.02811Gi/s
raw_benchmark_fence_put/4096/manual_time_stddev                                  0.039 us        0.038 us           50 bytes_per_second=32.7697Mi/s
raw_benchmark_fence_put/4096/manual_time_cv                                       0.65 %          0.54 %            50 bytes_per_second=0.64%
raw_benchmark_fence_put/32768/manual_time_mean                                    14.7 us         16.0 us           50 bytes_per_second=16.5631Gi/s
raw_benchmark_fence_put/32768/manual_time_median                                  14.7 us         16.0 us           50 bytes_per_second=16.5781Gi/s
raw_benchmark_fence_put/32768/manual_time_stddev                                 0.070 us        0.076 us           50 bytes_per_second=78.9345Mi/s
raw_benchmark_fence_put/32768/manual_time_cv                                      0.47 %          0.48 %            50 bytes_per_second=0.47%
raw_benchmark_fence_put/262144/manual_time_mean                                   98.5 us         99.4 us           50 bytes_per_second=19.8288Gi/s
raw_benchmark_fence_put/262144/manual_time_median                                 98.4 us         99.4 us           50 bytes_per_second=19.8467Gi/s
raw_benchmark_fence_put/262144/manual_time_stddev                                0.392 us        0.346 us           50 bytes_per_second=79.3138Mi/s
raw_benchmark_fence_put/262144/manual_time_cv                                     0.40 %          0.35 %            50 bytes_per_second=0.39%
raw_benchmark_fence_get/1/manual_time_mean                                        5.21 us         6.31 us           50 bytes_per_second=1.46465Mi/s
raw_benchmark_fence_get/1/manual_time_median                                      5.21 us         6.30 us           50 bytes_per_second=1.46577Mi/s
raw_benchmark_fence_get/1/manual_time_stddev                                     0.024 us        0.025 us           50 bytes_per_second=6.67456Ki/s
raw_benchmark_fence_get/1/manual_time_cv                                          0.46 %          0.40 %            50 bytes_per_second=0.45%
raw_benchmark_fence_get/8/manual_time_mean                                        5.23 us         6.31 us           50 bytes_per_second=11.6794Mi/s
raw_benchmark_fence_get/8/manual_time_median                                      5.22 us         6.31 us           50 bytes_per_second=11.6891Mi/s
raw_benchmark_fence_get/8/manual_time_stddev                                     0.020 us        0.018 us           50 bytes_per_second=45.1985Ki/s
raw_benchmark_fence_get/8/manual_time_cv                                          0.38 %          0.29 %            50 bytes_per_second=0.38%
raw_benchmark_fence_get/64/manual_time_mean                                       5.28 us         6.36 us           50 bytes_per_second=92.5305Mi/s
raw_benchmark_fence_get/64/manual_time_median                                     5.27 us         6.35 us           50 bytes_per_second=92.6107Mi/s
raw_benchmark_fence_get/64/manual_time_stddev                                    0.021 us        0.020 us           50 bytes_per_second=364.393Ki/s
raw_benchmark_fence_get/64/manual_time_cv                                         0.39 %          0.32 %            50 bytes_per_second=0.38%
raw_benchmark_fence_get/512/manual_time_mean                                      5.50 us         6.56 us           50 bytes_per_second=710.84Mi/s
raw_benchmark_fence_get/512/manual_time_median                                    5.49 us         6.56 us           50 bytes_per_second=711.2Mi/s
raw_benchmark_fence_get/512/manual_time_stddev                                   0.025 us        0.023 us           50 bytes_per_second=3.19146Mi/s
raw_benchmark_fence_get/512/manual_time_cv                                        0.46 %          0.35 %            50 bytes_per_second=0.45%
raw_benchmark_fence_get/4096/manual_time_mean                                     6.82 us         7.69 us           50 bytes_per_second=4.47761Gi/s
raw_benchmark_fence_get/4096/manual_time_median                                   6.81 us         7.64 us           50 bytes_per_second=4.48329Gi/s
raw_benchmark_fence_get/4096/manual_time_stddev                                  0.079 us        0.127 us           50 bytes_per_second=52.6973Mi/s
raw_benchmark_fence_get/4096/manual_time_cv                                       1.15 %          1.65 %            50 bytes_per_second=1.15%
raw_benchmark_fence_get/32768/manual_time_mean                                    14.7 us         15.7 us           50 bytes_per_second=16.6234Gi/s
raw_benchmark_fence_get/32768/manual_time_median                                  14.7 us         15.7 us           50 bytes_per_second=16.6492Gi/s
raw_benchmark_fence_get/32768/manual_time_stddev                                 0.102 us        0.110 us           50 bytes_per_second=116.408Mi/s
raw_benchmark_fence_get/32768/manual_time_cv                                      0.69 %          0.70 %            50 bytes_per_second=0.68%
raw_benchmark_fence_get/262144/manual_time_mean                                    103 us          103 us           50 bytes_per_second=19.0538Gi/s
raw_benchmark_fence_get/262144/manual_time_median                                  102 us          103 us           50 bytes_per_second=19.073Gi/s
raw_benchmark_fence_get/262144/manual_time_stddev                                0.433 us        0.373 us           50 bytes_per_second=80.7333Mi/s
raw_benchmark_fence_get/262144/manual_time_cv                                     0.42 %          0.36 %            50 bytes_per_second=0.41%
raw_benchmark_fence_accumulate/1/manual_time_mean                                 9.57 us         10.6 us           50 bytes_per_second=816.058Ki/s
raw_benchmark_fence_accumulate/1/manual_time_median                               9.56 us         10.6 us           50 bytes_per_second=817.094Ki/s
raw_benchmark_fence_accumulate/1/manual_time_stddev                              0.057 us        0.074 us           50 bytes_per_second=4.74538Ki/s
raw_benchmark_fence_accumulate/1/manual_time_cv                                   0.59 %          0.70 %            50 bytes_per_second=0.58%
raw_benchmark_fence_accumulate/8/manual_time_mean                                 9.63 us         10.6 us           50 bytes_per_second=6.33831Mi/s
raw_benchmark_fence_accumulate/8/manual_time_median                               9.62 us         10.6 us           50 bytes_per_second=6.34224Mi/s
raw_benchmark_fence_accumulate/8/manual_time_stddev                              0.038 us        0.062 us           50 bytes_per_second=25.5362Ki/s
raw_benchmark_fence_accumulate/8/manual_time_cv                                   0.40 %          0.58 %            50 bytes_per_second=0.39%
raw_benchmark_fence_accumulate/64/manual_time_mean                                9.74 us         10.7 us           50 bytes_per_second=50.1092Mi/s
raw_benchmark_fence_accumulate/64/manual_time_median                              9.73 us         10.7 us           50 bytes_per_second=50.1684Mi/s
raw_benchmark_fence_accumulate/64/manual_time_stddev                             0.043 us        0.041 us           50 bytes_per_second=220.824Ki/s
raw_benchmark_fence_accumulate/64/manual_time_cv                                  0.44 %          0.39 %            50 bytes_per_second=0.43%
raw_benchmark_fence_accumulate/512/manual_time_mean                               9.83 us         10.5 us           50 bytes_per_second=397.341Mi/s
raw_benchmark_fence_accumulate/512/manual_time_median                             9.83 us         10.5 us           50 bytes_per_second=397.466Mi/s
raw_benchmark_fence_accumulate/512/manual_time_stddev                            0.063 us        0.084 us           50 bytes_per_second=2.51667Mi/s
raw_benchmark_fence_accumulate/512/manual_time_cv                                 0.64 %          0.80 %            50 bytes_per_second=0.63%
raw_benchmark_fence_accumulate/4096/manual_time_mean                              13.4 us         14.2 us           50 bytes_per_second=2.28271Gi/s
raw_benchmark_fence_accumulate/4096/manual_time_median                            13.4 us         14.2 us           50 bytes_per_second=2.28434Gi/s
raw_benchmark_fence_accumulate/4096/manual_time_stddev                           0.123 us        0.162 us           50 bytes_per_second=21.1983Mi/s
raw_benchmark_fence_accumulate/4096/manual_time_cv                                0.92 %          1.13 %            50 bytes_per_second=0.91%
raw_benchmark_fence_accumulate/32768/manual_time_mean                             41.2 us         42.3 us           50 bytes_per_second=5.92647Gi/s
raw_benchmark_fence_accumulate/32768/manual_time_median                           41.2 us         42.3 us           50 bytes_per_second=5.93106Gi/s
raw_benchmark_fence_accumulate/32768/manual_time_stddev                          0.181 us        0.153 us           50 bytes_per_second=26.2184Mi/s
raw_benchmark_fence_accumulate/32768/manual_time_cv                               0.44 %          0.36 %            50 bytes_per_second=0.43%
raw_benchmark_fence_accumulate/262144/manual_time_mean                             268 us          268 us           50 bytes_per_second=7.28788Gi/s
raw_benchmark_fence_accumulate/262144/manual_time_median                           268 us          268 us           50 bytes_per_second=7.30069Gi/s
raw_benchmark_fence_accumulate/262144/manual_time_stddev                          1.46 us         1.25 us           50 bytes_per_second=40.1002Mi/s
raw_benchmark_fence_accumulate/262144/manual_time_cv                              0.55 %          0.47 %            50 bytes_per_second=0.54%
raw_benchmark_pscw_put/1/manual_time_mean                                         4.85 us         5.98 us           50 bytes_per_second=1.57397Mi/s
raw_benchmark_pscw_put/1/manual_time_median                                       4.84 us         5.98 us           50 bytes_per_second=1.57507Mi/s
raw_benchmark_pscw_put/1/manual_time_stddev                                      0.017 us        0.017 us           50 bytes_per_second=5.6667Ki/s
raw_benchmark_pscw_put/1/manual_time_cv                                           0.36 %          0.28 %            50 bytes_per_second=0.35%
raw_benchmark_pscw_put/8/manual_time_mean                                         4.88 us         6.01 us           50 bytes_per_second=12.5043Mi/s
raw_benchmark_pscw_put/8/manual_time_median                                       4.88 us         6.01 us           50 bytes_per_second=12.5177Mi/s
raw_benchmark_pscw_put/8/manual_time_stddev                                      0.023 us        0.023 us           50 bytes_per_second=59.3966Ki/s
raw_benchmark_pscw_put/8/manual_time_cv                                           0.47 %          0.38 %            50 bytes_per_second=0.46%
raw_benchmark_pscw_put/64/manual_time_mean                                        4.91 us         6.03 us           50 bytes_per_second=99.5426Mi/s
raw_benchmark_pscw_put/64/manual_time_median                                      4.90 us         6.03 us           50 bytes_per_second=99.6173Mi/s
raw_benchmark_pscw_put/64/manual_time_stddev                                     0.021 us        0.018 us           50 bytes_per_second=419.183Ki/s
raw_benchmark_pscw_put/64/manual_time_cv                                          0.42 %          0.31 %            50 bytes_per_second=0.41%
raw_benchmark_pscw_put/512/manual_time_mean                                       5.18 us         6.36 us           50 bytes_per_second=753.597Mi/s
raw_benchmark_pscw_put/512/manual_time_median                                     5.18 us         6.36 us           50 bytes_per_second=754.185Mi/s
raw_benchmark_pscw_put/512/manual_time_stddev                                    0.023 us        0.030 us           50 bytes_per_second=3.22627Mi/s
raw_benchmark_pscw_put/512/manual_time_cv                                         0.44 %          0.47 %            50 bytes_per_second=0.43%
raw_benchmark_pscw_put/4096/manual_time_mean                                      6.52 us         7.62 us           50 bytes_per_second=4.67786Gi/s
raw_benchmark_pscw_put/4096/manual_time_median                                    6.52 us         7.61 us           50 bytes_per_second=4.68275Gi/s
raw_benchmark_pscw_put/4096/manual_time_stddev                                   0.026 us        0.025 us           50 bytes_per_second=18.4821Mi/s
raw_benchmark_pscw_put/4096/manual_time_cv                                        0.39 %          0.33 %            50 bytes_per_second=0.39%
raw_benchmark_pscw_put/32768/manual_time_mean                                     15.1 us         16.3 us           50 bytes_per_second=16.179Gi/s
raw_benchmark_pscw_put/32768/manual_time_median                                   15.1 us         16.3 us           50 bytes_per_second=16.2068Gi/s
raw_benchmark_pscw_put/32768/manual_time_stddev                                  0.085 us        0.076 us           50 bytes_per_second=91.6767Mi/s
raw_benchmark_pscw_put/32768/manual_time_cv                                       0.56 %          0.47 %            50 bytes_per_second=0.55%
raw_benchmark_pscw_put/262144/manual_time_mean                                    99.6 us          101 us           50 bytes_per_second=19.6071Gi/s
raw_benchmark_pscw_put/262144/manual_time_median                                  99.6 us          101 us           50 bytes_per_second=19.6178Gi/s
raw_benchmark_pscw_put/262144/manual_time_stddev                                 0.387 us        0.388 us           50 bytes_per_second=77.2438Mi/s
raw_benchmark_pscw_put/262144/manual_time_cv                                      0.39 %          0.39 %            50 bytes_per_second=0.38%
raw_benchmark_pscw_get/1/manual_time_mean                                         4.84 us         5.92 us           50 bytes_per_second=1.57763Mi/s
raw_benchmark_pscw_get/1/manual_time_median                                       4.83 us         5.92 us           50 bytes_per_second=1.57843Mi/s
raw_benchmark_pscw_get/1/manual_time_stddev                                      0.015 us        0.039 us           50 bytes_per_second=4.96105Ki/s
raw_benchmark_pscw_get/1/manual_time_cv                                           0.31 %          0.66 %            50 bytes_per_second=0.31%
raw_benchmark_pscw_get/8/manual_time_mean                                         4.84 us         5.90 us           50 bytes_per_second=12.6065Mi/s
raw_benchmark_pscw_get/8/manual_time_median                                       4.84 us         5.89 us           50 bytes_per_second=12.6197Mi/s
raw_benchmark_pscw_get/8/manual_time_stddev                                      0.029 us        0.029 us           50 bytes_per_second=76.3611Ki/s
raw_benchmark_pscw_get/8/manual_time_cv                                           0.61 %          0.48 %            50 bytes_per_second=0.59%
raw_benchmark_pscw_get/64/manual_time_mean                                        4.90 us         5.94 us           50 bytes_per_second=99.7285Mi/s
raw_benchmark_pscw_get/64/manual_time_median                                      4.89 us         5.94 us           50 bytes_per_second=99.7936Mi/s
raw_benchmark_pscw_get/64/manual_time_stddev                                     0.017 us        0.023 us           50 bytes_per_second=348.613Ki/s
raw_benchmark_pscw_get/64/manual_time_cv                                          0.35 %          0.39 %            50 bytes_per_second=0.34%
raw_benchmark_pscw_get/512/manual_time_mean                                       5.31 us         6.33 us           50 bytes_per_second=735.017Mi/s
raw_benchmark_pscw_get/512/manual_time_median                                     5.31 us         6.32 us           50 bytes_per_second=735.921Mi/s
raw_benchmark_pscw_get/512/manual_time_stddev                                    0.029 us        0.032 us           50 bytes_per_second=4.00799Mi/s
raw_benchmark_pscw_get/512/manual_time_cv                                         0.55 %          0.50 %            50 bytes_per_second=0.55%
raw_benchmark_pscw_get/4096/manual_time_mean                                      6.64 us         7.81 us           50 bytes_per_second=4.59607Gi/s
raw_benchmark_pscw_get/4096/manual_time_median                                    6.63 us         7.81 us           50 bytes_per_second=4.60105Gi/s
raw_benchmark_pscw_get/4096/manual_time_stddev                                   0.025 us        0.029 us           50 bytes_per_second=17.4759Mi/s
raw_benchmark_pscw_get/4096/manual_time_cv                                        0.38 %          0.37 %            50 bytes_per_second=0.37%
raw_benchmark_pscw_get/32768/manual_time_mean                                     14.6 us         15.6 us           50 bytes_per_second=16.7265Gi/s
raw_benchmark_pscw_get/32768/manual_time_median                                   14.6 us         15.5 us           50 bytes_per_second=16.7439Gi/s
raw_benchmark_pscw_get/32768/manual_time_stddev                                  0.068 us        0.068 us           50 bytes_per_second=77.7263Mi/s
raw_benchmark_pscw_get/32768/manual_time_cv                                       0.46 %          0.43 %            50 bytes_per_second=0.45%
raw_benchmark_pscw_get/262144/manual_time_mean                                    97.5 us         98.4 us           50 bytes_per_second=20.0371Gi/s
raw_benchmark_pscw_get/262144/manual_time_median                                  97.3 us         98.3 us           50 bytes_per_second=20.0831Gi/s
raw_benchmark_pscw_get/262144/manual_time_stddev                                 0.770 us        0.735 us           50 bytes_per_second=157.94Mi/s
raw_benchmark_pscw_get/262144/manual_time_cv                                      0.79 %          0.75 %            50 bytes_per_second=0.77%
raw_benchmark_pscw_accumulate/1/manual_time_mean                                  10.1 us         11.1 us           50 bytes_per_second=775.57Ki/s
raw_benchmark_pscw_accumulate/1/manual_time_median                                10.1 us         11.1 us           50 bytes_per_second=776.16Ki/s
raw_benchmark_pscw_accumulate/1/manual_time_stddev                               0.042 us        0.034 us           50 bytes_per_second=3.17097Ki/s
raw_benchmark_pscw_accumulate/1/manual_time_cv                                    0.42 %          0.31 %            50 bytes_per_second=0.41%
raw_benchmark_pscw_accumulate/8/manual_time_mean                                  10.2 us         11.2 us           50 bytes_per_second=5.98855Mi/s
raw_benchmark_pscw_accumulate/8/manual_time_median                                10.2 us         11.2 us           50 bytes_per_second=5.99047Mi/s
raw_benchmark_pscw_accumulate/8/manual_time_stddev                               0.057 us        0.049 us           50 bytes_per_second=34.1271Ki/s
raw_benchmark_pscw_accumulate/8/manual_time_cv                                    0.56 %          0.43 %            50 bytes_per_second=0.56%
raw_benchmark_pscw_accumulate/64/manual_time_mean                                 10.2 us         11.2 us           50 bytes_per_second=47.7989Mi/s
raw_benchmark_pscw_accumulate/64/manual_time_median                               10.2 us         11.2 us           50 bytes_per_second=47.7328Mi/s
raw_benchmark_pscw_accumulate/64/manual_time_stddev                              0.030 us        0.050 us           50 bytes_per_second=143.354Ki/s
raw_benchmark_pscw_accumulate/64/manual_time_cv                                   0.29 %          0.44 %            50 bytes_per_second=0.29%
raw_benchmark_pscw_accumulate/512/manual_time_mean                                11.0 us         11.7 us           50 bytes_per_second=355.718Mi/s
raw_benchmark_pscw_accumulate/512/manual_time_median                              11.0 us         11.7 us           50 bytes_per_second=356.122Mi/s
raw_benchmark_pscw_accumulate/512/manual_time_stddev                             0.057 us        0.089 us           50 bytes_per_second=1.80834Mi/s
raw_benchmark_pscw_accumulate/512/manual_time_cv                                  0.52 %          0.76 %            50 bytes_per_second=0.51%
raw_benchmark_pscw_accumulate/4096/manual_time_mean                               14.5 us         15.6 us           50 bytes_per_second=2.10436Gi/s
raw_benchmark_pscw_accumulate/4096/manual_time_median                             14.5 us         15.6 us           50 bytes_per_second=2.10741Gi/s
raw_benchmark_pscw_accumulate/4096/manual_time_stddev                            0.081 us        0.072 us           50 bytes_per_second=11.8839Mi/s
raw_benchmark_pscw_accumulate/4096/manual_time_cv                                 0.56 %          0.46 %            50 bytes_per_second=0.55%
raw_benchmark_pscw_accumulate/32768/manual_time_mean                              41.6 us         42.9 us           50 bytes_per_second=5.86654Gi/s
raw_benchmark_pscw_accumulate/32768/manual_time_median                            41.6 us         42.8 us           50 bytes_per_second=5.87213Gi/s
raw_benchmark_pscw_accumulate/32768/manual_time_stddev                           0.173 us        0.146 us           50 bytes_per_second=24.4806Mi/s
raw_benchmark_pscw_accumulate/32768/manual_time_cv                                0.42 %          0.34 %            50 bytes_per_second=0.41%
raw_benchmark_pscw_accumulate/262144/manual_time_mean                              269 us          269 us           50 bytes_per_second=7.26499Gi/s
raw_benchmark_pscw_accumulate/262144/manual_time_median                            269 us          269 us           50 bytes_per_second=7.27065Gi/s
raw_benchmark_pscw_accumulate/262144/manual_time_stddev                           1.08 us        0.930 us           50 bytes_per_second=29.3825Mi/s
raw_benchmark_pscw_accumulate/262144/manual_time_cv                               0.40 %          0.35 %            50 bytes_per_second=0.39%
