--------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                            Time             CPU   Iterations UserCounters...
raw_benchmark_lock_unlock_put/32768/manual_time_median                            16.6 us         17.0 us           50 bytes_per_second=14.6673Gi/s
raw_benchmark_lock_unlock_put/32768/manual_time_stddev                           0.089 us        0.079 us           50 bytes_per_second=78.5193Mi/s
raw_benchmark_lock_unlock_put/32768/manual_time_cv                                0.53 %          0.47 %            50 bytes_per_second=0.52%
raw_benchmark_lock_unlock_put/262144/manual_time_mean                              104 us          104 us           50 bytes_per_second=18.7218Gi/s
raw_benchmark_lock_unlock_put/262144/manual_time_median                            104 us          104 us           50 bytes_per_second=18.7353Gi/s
raw_benchmark_lock_unlock_put/262144/manual_time_stddev                          0.512 us        0.247 us           50 bytes_per_second=91.7313Mi/s
raw_benchmark_lock_unlock_put/262144/manual_time_cv                               0.49 %          0.24 %            50 bytes_per_second=0.48%
raw_benchmark_lock_unlock_get/1/manual_time_mean                                  6.39 us         7.54 us           50 bytes_per_second=1.19379Mi/s
raw_benchmark_lock_unlock_get/1/manual_time_median                                6.38 us         7.53 us           50 bytes_per_second=1.19588Mi/s
raw_benchmark_lock_unlock_get/1/manual_time_stddev                               0.046 us        0.031 us           50 bytes_per_second=8.65216Ki/s
raw_benchmark_lock_unlock_get/1/manual_time_cv                                    0.73 %          0.41 %            50 bytes_per_second=0.71%
raw_benchmark_lock_unlock_get/8/manual_time_mean                                  6.40 us         7.57 us           50 bytes_per_second=9.5361Mi/s
raw_benchmark_lock_unlock_get/8/manual_time_median                                6.40 us         7.57 us           50 bytes_per_second=9.5388Mi/s
raw_benchmark_lock_unlock_get/8/manual_time_stddev                               0.015 us        0.027 us           50 bytes_per_second=23.3085Ki/s
raw_benchmark_lock_unlock_get/8/manual_time_cv                                    0.24 %          0.36 %            50 bytes_per_second=0.24%
raw_benchmark_lock_unlock_get/64/manual_time_mean                                 6.42 us         7.59 us           50 bytes_per_second=76.0033Mi/s
raw_benchmark_lock_unlock_get/64/manual_time_median                               6.42 us         7.59 us           50 bytes_per_second=76.1032Mi/s
raw_benchmark_lock_unlock_get/64/manual_time_stddev                              0.040 us        0.027 us           50 bytes_per_second=470.002Ki/s
raw_benchmark_lock_unlock_get/64/manual_time_cv                                   0.62 %          0.35 %            50 bytes_per_second=0.60%
raw_benchmark_lock_unlock_get/512/manual_time_mean                                6.61 us         7.81 us           50 bytes_per_second=590.874Mi/s
raw_benchmark_lock_unlock_get/512/manual_time_median                              6.61 us         7.81 us           50 bytes_per_second=590.983Mi/s
raw_benchmark_lock_unlock_get/512/manual_time_stddev                             0.016 us        0.015 us           50 bytes_per_second=1.43532Mi/s
raw_benchmark_lock_unlock_get/512/manual_time_cv                                  0.25 %          0.20 %            50 bytes_per_second=0.24%
raw_benchmark_lock_unlock_get/4096/manual_time_mean                               8.03 us         9.24 us           50 bytes_per_second=3.79999Gi/s
raw_benchmark_lock_unlock_get/4096/manual_time_median                             8.02 us         9.25 us           50 bytes_per_second=3.80301Gi/s
raw_benchmark_lock_unlock_get/4096/manual_time_stddev                            0.057 us        0.052 us           50 bytes_per_second=27.3168Mi/s
raw_benchmark_lock_unlock_get/4096/manual_time_cv                                 0.71 %          0.56 %            50 bytes_per_second=0.70%
raw_benchmark_lock_unlock_get/32768/manual_time_mean                              16.1 us         17.4 us           50 bytes_per_second=15.1675Gi/s
raw_benchmark_lock_unlock_get/32768/manual_time_median                            16.1 us         17.4 us           50 bytes_per_second=15.183Gi/s
raw_benchmark_lock_unlock_get/32768/manual_time_stddev                           0.086 us        0.076 us           50 bytes_per_second=81.5967Mi/s
raw_benchmark_lock_unlock_get/32768/manual_time_cv                                0.53 %          0.44 %            50 bytes_per_second=0.53%
raw_benchmark_lock_unlock_get/262144/manual_time_mean                              107 us          108 us           50 bytes_per_second=18.277Gi/s
raw_benchmark_lock_unlock_get/262144/manual_time_median                            107 us          108 us           50 bytes_per_second=18.2909Gi/s
raw_benchmark_lock_unlock_get/262144/manual_time_stddev                          0.459 us        0.229 us           50 bytes_per_second=78.582Mi/s
raw_benchmark_lock_unlock_get/262144/manual_time_cv                               0.43 %          0.21 %            50 bytes_per_second=0.42%
raw_benchmark_lock_unlock_accumulate/1/manual_time_mean                           11.6 us         12.0 us           50 bytes_per_second=671.692Ki/s
raw_benchmark_lock_unlock_accumulate/1/manual_time_median                         11.6 us         12.0 us           50 bytes_per_second=672.58Ki/s
raw_benchmark_lock_unlock_accumulate/1/manual_time_stddev                        0.072 us        0.029 us           50 bytes_per_second=4.06849Ki/s
raw_benchmark_lock_unlock_accumulate/1/manual_time_cv                             0.62 %          0.24 %            50 bytes_per_second=0.61%
raw_benchmark_lock_unlock_accumulate/8/manual_time_mean                           11.6 us         12.0 us           50 bytes_per_second=5.24055Mi/s
raw_benchmark_lock_unlock_accumulate/8/manual_time_median                         11.6 us         12.0 us           50 bytes_per_second=5.24601Mi/s
raw_benchmark_lock_unlock_accumulate/8/manual_time_stddev                        0.057 us        0.033 us           50 bytes_per_second=25.6513Ki/s
raw_benchmark_lock_unlock_accumulate/8/manual_time_cv                             0.49 %          0.27 %            50 bytes_per_second=0.48%
raw_benchmark_lock_unlock_accumulate/64/manual_time_mean                          11.7 us         12.1 us           50 bytes_per_second=41.6115Mi/s
raw_benchmark_lock_unlock_accumulate/64/manual_time_median                        11.7 us         12.1 us           50 bytes_per_second=41.6522Mi/s
raw_benchmark_lock_unlock_accumulate/64/manual_time_stddev                       0.058 us        0.032 us           50 bytes_per_second=205.336Ki/s
raw_benchmark_lock_unlock_accumulate/64/manual_time_cv                            0.49 %          0.27 %            50 bytes_per_second=0.48%
raw_benchmark_lock_unlock_accumulate/512/manual_time_mean                         11.9 us         12.3 us           50 bytes_per_second=327.167Mi/s
raw_benchmark_lock_unlock_accumulate/512/manual_time_median                       11.9 us         12.3 us           50 bytes_per_second=327.401Mi/s
raw_benchmark_lock_unlock_accumulate/512/manual_time_stddev                      0.074 us        0.052 us           50 bytes_per_second=1.98633Mi/s
raw_benchmark_lock_unlock_accumulate/512/manual_time_cv                           0.62 %          0.43 %            50 bytes_per_second=0.61%
raw_benchmark_lock_unlock_accumulate/4096/manual_time_mean                        15.9 us         16.2 us           50 bytes_per_second=1.92174Gi/s
raw_benchmark_lock_unlock_accumulate/4096/manual_time_median                      15.9 us         16.2 us           50 bytes_per_second=1.92452Gi/s
raw_benchmark_lock_unlock_accumulate/4096/manual_time_stddev                     0.085 us        0.056 us           50 bytes_per_second=10.3238Mi/s
raw_benchmark_lock_unlock_accumulate/4096/manual_time_cv                          0.54 %          0.34 %            50 bytes_per_second=0.52%
raw_benchmark_lock_unlock_accumulate/32768/manual_time_mean                       43.6 us         43.8 us           50 bytes_per_second=5.60323Gi/s
raw_benchmark_lock_unlock_accumulate/32768/manual_time_median                     43.6 us         43.8 us           50 bytes_per_second=5.60376Gi/s
raw_benchmark_lock_unlock_accumulate/32768/manual_time_stddev                    0.222 us        0.132 us           50 bytes_per_second=28.765Mi/s
raw_benchmark_lock_unlock_accumulate/32768/manual_time_cv                         0.51 %          0.30 %            50 bytes_per_second=0.50%
raw_benchmark_lock_unlock_accumulate/262144/manual_time_mean                       270 us          269 us           50 bytes_per_second=7.24047Gi/s
raw_benchmark_lock_unlock_accumulate/262144/manual_time_median                     270 us          269 us           50 bytes_per_second=7.24662Gi/s
raw_benchmark_lock_unlock_accumulate/262144/manual_time_stddev                    1.34 us        0.715 us           50 bytes_per_second=36.0565Mi/s
raw_benchmark_lock_unlock_accumulate/262144/manual_time_cv                        0.50 %          0.27 %            50 bytes_per_second=0.49%
raw_benchmark_fence_put/1/manual_time_mean                                        4.30 us         5.51 us           50 bytes_per_second=1.77253Mi/s
raw_benchmark_fence_put/1/manual_time_median                                      4.30 us         5.51 us           50 bytes_per_second=1.77495Mi/s
raw_benchmark_fence_put/1/manual_time_stddev                                     0.026 us        0.018 us           50 bytes_per_second=10.7592Ki/s
raw_benchmark_fence_put/1/manual_time_cv                                          0.61 %          0.33 %            50 bytes_per_second=0.59%
raw_benchmark_fence_put/8/manual_time_mean                                        4.37 us         5.60 us           50 bytes_per_second=13.9814Mi/s
raw_benchmark_fence_put/8/manual_time_median                                      4.36 us         5.60 us           50 bytes_per_second=13.9935Mi/s
raw_benchmark_fence_put/8/manual_time_stddev                                     0.019 us        0.012 us           50 bytes_per_second=61.9676Ki/s
raw_benchmark_fence_put/8/manual_time_cv                                          0.44 %          0.21 %            50 bytes_per_second=0.43%
raw_benchmark_fence_put/64/manual_time_mean                                       4.39 us         5.61 us           50 bytes_per_second=111.297Mi/s
raw_benchmark_fence_put/64/manual_time_median                                     4.38 us         5.61 us           50 bytes_per_second=111.538Mi/s
raw_benchmark_fence_put/64/manual_time_stddev                                    0.029 us        0.019 us           50 bytes_per_second=728.644Ki/s
raw_benchmark_fence_put/64/manual_time_cv                                         0.65 %          0.34 %            50 bytes_per_second=0.64%
raw_benchmark_fence_put/512/manual_time_mean                                      4.55 us         5.83 us           50 bytes_per_second=857.738Mi/s
raw_benchmark_fence_put/512/manual_time_median                                    4.55 us         5.82 us           50 bytes_per_second=859.087Mi/s
raw_benchmark_fence_put/512/manual_time_stddev                                   0.023 us        0.026 us           50 bytes_per_second=4.33018Mi/s
raw_benchmark_fence_put/512/manual_time_cv                                        0.51 %          0.45 %            50 bytes_per_second=0.50%
raw_benchmark_fence_put/4096/manual_time_mean                                     6.05 us         7.02 us           50 bytes_per_second=5.04248Gi/s
raw_benchmark_fence_put/4096/manual_time_median                                   6.04 us         7.01 us           50 bytes_per_second=5.04922Gi/s
raw_benchmark_fence_put/4096/manual_time_stddev                                  0.040 us        0.042 us           50 bytes_per_second=33.3645Mi/s
raw_benchmark_fence_put/4096/manual_time_cv                                       0.66 %          0.60 %            50 bytes_per_second=0.65%
raw_benchmark_fence_put/32768/manual_time_mean                                    14.7 us         15.9 us           50 bytes_per_second=16.5947Gi/s
raw_benchmark_fence_put/32768/manual_time_median                                  14.7 us         15.9 us           50 bytes_per_second=16.6001Gi/s
raw_benchmark_fence_put/32768/manual_time_stddev                                 0.052 us        0.051 us           50 bytes_per_second=59.2806Mi/s
raw_benchmark_fence_put/32768/manual_time_cv                                      0.35 %          0.32 %            50 bytes_per_second=0.35%
raw_benchmark_fence_put/262144/manual_time_mean                                    102 us          103 us           50 bytes_per_second=19.123Gi/s
raw_benchmark_fence_put/262144/manual_time_median                                  102 us          103 us           50 bytes_per_second=19.1388Gi/s
raw_benchmark_fence_put/262144/manual_time_stddev                                0.440 us        0.202 us           50 bytes_per_second=82.4707Mi/s
raw_benchmark_fence_put/262144/manual_time_cv                                     0.43 %          0.20 %            50 bytes_per_second=0.42%
raw_benchmark_fence_get/1/manual_time_mean                                        5.21 us         6.35 us           50 bytes_per_second=1.46452Mi/s
raw_benchmark_fence_get/1/manual_time_median                                      5.20 us         6.34 us           50 bytes_per_second=1.46616Mi/s
raw_benchmark_fence_get/1/manual_time_stddev                                     0.026 us        0.018 us           50 bytes_per_second=7.45698Ki/s
raw_benchmark_fence_get/1/manual_time_cv                                          0.51 %          0.29 %            50 bytes_per_second=0.50%
raw_benchmark_fence_get/8/manual_time_mean                                        5.20 us         6.31 us           50 bytes_per_second=11.7347Mi/s
raw_benchmark_fence_get/8/manual_time_median                                      5.20 us         6.31 us           50 bytes_per_second=11.7445Mi/s
raw_benchmark_fence_get/8/manual_time_stddev                                     0.025 us        0.018 us           50 bytes_per_second=56.4715Ki/s
raw_benchmark_fence_get/8/manual_time_cv                                          0.48 %          0.29 %            50 bytes_per_second=0.47%
raw_benchmark_fence_get/64/manual_time_mean                                       5.25 us         6.34 us           50 bytes_per_second=93.0844Mi/s
raw_benchmark_fence_get/64/manual_time_median                                     5.24 us         6.33 us           50 bytes_per_second=93.1848Mi/s
raw_benchmark_fence_get/64/manual_time_stddev                                    0.024 us        0.022 us           50 bytes_per_second=423.201Ki/s
raw_benchmark_fence_get/64/manual_time_cv                                         0.45 %          0.34 %            50 bytes_per_second=0.44%
raw_benchmark_fence_get/512/manual_time_mean                                      5.46 us         6.55 us           50 bytes_per_second=715.371Mi/s
raw_benchmark_fence_get/512/manual_time_median                                    5.46 us         6.55 us           50 bytes_per_second=715.807Mi/s
raw_benchmark_fence_get/512/manual_time_stddev                                   0.025 us        0.014 us           50 bytes_per_second=3.21336Mi/s
raw_benchmark_fence_get/512/manual_time_cv                                        0.46 %          0.22 %            50 bytes_per_second=0.45%
raw_benchmark_fence_get/4096/manual_time_mean                                     7.00 us         8.00 us           50 bytes_per_second=4.36026Gi/s
raw_benchmark_fence_get/4096/manual_time_median                                   6.99 us         8.00 us           50 bytes_per_second=4.36448Gi/s
raw_benchmark_fence_get/4096/manual_time_stddev                                  0.038 us        0.038 us           50 bytes_per_second=23.6751Mi/s
raw_benchmark_fence_get/4096/manual_time_cv                                       0.54 %          0.48 %            50 bytes_per_second=0.53%
raw_benchmark_fence_get/32768/manual_time_mean                                    14.7 us         15.6 us           50 bytes_per_second=16.6589Gi/s
raw_benchmark_fence_get/32768/manual_time_median                                  14.6 us         15.5 us           50 bytes_per_second=16.679Gi/s
raw_benchmark_fence_get/32768/manual_time_stddev                                 0.126 us        0.126 us           50 bytes_per_second=144.203Mi/s
raw_benchmark_fence_get/32768/manual_time_cv                                      0.86 %          0.81 %            50 bytes_per_second=0.85%
raw_benchmark_fence_get/262144/manual_time_mean                                    106 us          107 us           50 bytes_per_second=18.4438Gi/s
raw_benchmark_fence_get/262144/manual_time_median                                  106 us          107 us           50 bytes_per_second=18.4604Gi/s
raw_benchmark_fence_get/262144/manual_time_stddev                                0.513 us        0.242 us           50 bytes_per_second=89.1347Mi/s
raw_benchmark_fence_get/262144/manual_time_cv                                     0.48 %          0.23 %            50 bytes_per_second=0.47%
raw_benchmark_fence_accumulate/1/manual_time_mean                                 9.51 us         10.5 us           50 bytes_per_second=821.856Ki/s
raw_benchmark_fence_accumulate/1/manual_time_median                               9.50 us         10.5 us           50 bytes_per_second=822.415Ki/s
raw_benchmark_fence_accumulate/1/manual_time_stddev                              0.048 us        0.048 us           50 bytes_per_second=4.07694Ki/s
raw_benchmark_fence_accumulate/1/manual_time_cv                                   0.50 %          0.46 %            50 bytes_per_second=0.50%
raw_benchmark_fence_accumulate/8/manual_time_mean                                 9.59 us         10.5 us           50 bytes_per_second=6.36142Mi/s
raw_benchmark_fence_accumulate/8/manual_time_median                               9.59 us         10.5 us           50 bytes_per_second=6.36644Mi/s
raw_benchmark_fence_accumulate/8/manual_time_stddev                              0.046 us        0.032 us           50 bytes_per_second=30.7245Ki/s
raw_benchmark_fence_accumulate/8/manual_time_cv                                   0.48 %          0.31 %            50 bytes_per_second=0.47%
raw_benchmark_fence_accumulate/64/manual_time_mean                                9.75 us         10.6 us           50 bytes_per_second=50.0784Mi/s
raw_benchmark_fence_accumulate/64/manual_time_median                              9.74 us         10.6 us           50 bytes_per_second=50.1059Mi/s
raw_benchmark_fence_accumulate/64/manual_time_stddev                             0.025 us        0.029 us           50 bytes_per_second=131.447Ki/s
raw_benchmark_fence_accumulate/64/manual_time_cv                                  0.26 %          0.27 %            50 bytes_per_second=0.26%
raw_benchmark_fence_accumulate/512/manual_time_mean                               9.63 us         10.2 us           50 bytes_per_second=405.449Mi/s
raw_benchmark_fence_accumulate/512/manual_time_median                             9.63 us         10.2 us           50 bytes_per_second=405.662Mi/s
raw_benchmark_fence_accumulate/512/manual_time_stddev                            0.033 us        0.047 us           50 bytes_per_second=1.38306Mi/s
raw_benchmark_fence_accumulate/512/manual_time_cv                                 0.35 %          0.46 %            50 bytes_per_second=0.34%
raw_benchmark_fence_accumulate/4096/manual_time_mean                              13.4 us         14.2 us           50 bytes_per_second=2.27465Gi/s
raw_benchmark_fence_accumulate/4096/manual_time_median                            13.4 us         14.2 us           50 bytes_per_second=2.28124Gi/s
raw_benchmark_fence_accumulate/4096/manual_time_stddev                           0.117 us        0.132 us           50 bytes_per_second=20.0808Mi/s
raw_benchmark_fence_accumulate/4096/manual_time_cv                                0.87 %          0.93 %            50 bytes_per_second=0.86%
raw_benchmark_fence_accumulate/32768/manual_time_mean                             41.7 us         42.9 us           50 bytes_per_second=5.84861Gi/s
raw_benchmark_fence_accumulate/32768/manual_time_median                           41.7 us         42.9 us           50 bytes_per_second=5.85248Gi/s
raw_benchmark_fence_accumulate/32768/manual_time_stddev                          0.285 us        0.160 us           50 bytes_per_second=40.1345Mi/s
raw_benchmark_fence_accumulate/32768/manual_time_cv                               0.68 %          0.37 %            50 bytes_per_second=0.67%
raw_benchmark_fence_accumulate/262144/manual_time_mean                             272 us          272 us           50 bytes_per_second=7.18417Gi/s
raw_benchmark_fence_accumulate/262144/manual_time_median                           272 us          272 us           50 bytes_per_second=7.18843Gi/s
raw_benchmark_fence_accumulate/262144/manual_time_stddev                          1.24 us        0.621 us           50 bytes_per_second=32.7494Mi/s
raw_benchmark_fence_accumulate/262144/manual_time_cv                              0.46 %          0.23 %            50 bytes_per_second=0.45%
raw_benchmark_pscw_put/1/manual_time_mean                                         4.79 us         5.81 us           50 bytes_per_second=1.59372Mi/s
raw_benchmark_pscw_put/1/manual_time_median                                       4.79 us         5.80 us           50 bytes_per_second=1.59433Mi/s
raw_benchmark_pscw_put/1/manual_time_stddev                                      0.011 us        0.026 us           50 bytes_per_second=3.86865Ki/s
raw_benchmark_pscw_put/1/manual_time_cv                                           0.24 %          0.45 %            50 bytes_per_second=0.24%
raw_benchmark_pscw_put/8/manual_time_mean                                         4.82 us         5.90 us           50 bytes_per_second=12.6635Mi/s
raw_benchmark_pscw_put/8/manual_time_median                                       4.81 us         5.92 us           50 bytes_per_second=12.6901Mi/s
raw_benchmark_pscw_put/8/manual_time_stddev                                      0.036 us        0.052 us           50 bytes_per_second=95.3047Ki/s
raw_benchmark_pscw_put/8/manual_time_cv                                           0.75 %          0.89 %            50 bytes_per_second=0.73%
raw_benchmark_pscw_put/64/manual_time_mean                                        4.82 us         5.88 us           50 bytes_per_second=101.25Mi/s
raw_benchmark_pscw_put/64/manual_time_median                                      4.82 us         5.88 us           50 bytes_per_second=101.318Mi/s
raw_benchmark_pscw_put/64/manual_time_stddev                                     0.013 us        0.031 us           50 bytes_per_second=282.763Ki/s
raw_benchmark_pscw_put/64/manual_time_cv                                          0.28 %          0.52 %            50 bytes_per_second=0.27%
raw_benchmark_pscw_put/512/manual_time_mean                                       5.15 us         6.29 us           50 bytes_per_second=757.878Mi/s
raw_benchmark_pscw_put/512/manual_time_median                                     5.15 us         6.29 us           50 bytes_per_second=758.805Mi/s
raw_benchmark_pscw_put/512/manual_time_stddev                                    0.033 us        0.024 us           50 bytes_per_second=4.68382Mi/s
raw_benchmark_pscw_put/512/manual_time_cv                                         0.63 %          0.37 %            50 bytes_per_second=0.62%
raw_benchmark_pscw_put/4096/manual_time_mean                                      6.52 us         7.58 us           50 bytes_per_second=4.67998Gi/s
raw_benchmark_pscw_put/4096/manual_time_median                                    6.51 us         7.58 us           50 bytes_per_second=4.68442Gi/s
raw_benchmark_pscw_put/4096/manual_time_stddev                                   0.031 us        0.024 us           50 bytes_per_second=22.1071Mi/s
raw_benchmark_pscw_put/4096/manual_time_cv                                        0.47 %          0.31 %            50 bytes_per_second=0.46%
raw_benchmark_pscw_put/32768/manual_time_mean                                     15.3 us         16.5 us           50 bytes_per_second=16.007Gi/s
raw_benchmark_pscw_put/32768/manual_time_median                                   15.2 us         16.5 us           50 bytes_per_second=16.0146Gi/s
raw_benchmark_pscw_put/32768/manual_time_stddev                                  0.111 us        0.084 us           50 bytes_per_second=117.263Mi/s
raw_benchmark_pscw_put/32768/manual_time_cv                                       0.73 %          0.51 %            50 bytes_per_second=0.72%
raw_benchmark_pscw_put/262144/manual_time_mean                                     100 us          101 us           50 bytes_per_second=19.5239Gi/s
raw_benchmark_pscw_put/262144/manual_time_median                                  99.8 us          101 us           50 bytes_per_second=19.5724Gi/s
raw_benchmark_pscw_put/262144/manual_time_stddev                                 0.921 us        0.788 us           50 bytes_per_second=180.444Mi/s
raw_benchmark_pscw_put/262144/manual_time_cv                                      0.92 %          0.78 %            50 bytes_per_second=0.90%
raw_benchmark_pscw_get/1/manual_time_mean                                         4.83 us         5.83 us           50 bytes_per_second=1.57964Mi/s
raw_benchmark_pscw_get/1/manual_time_median                                       4.83 us         5.82 us           50 bytes_per_second=1.58083Mi/s
raw_benchmark_pscw_get/1/manual_time_stddev                                      0.022 us        0.020 us           50 bytes_per_second=7.32195Ki/s
raw_benchmark_pscw_get/1/manual_time_cv                                           0.46 %          0.34 %            50 bytes_per_second=0.45%
raw_benchmark_pscw_get/8/manual_time_mean                                         4.86 us         5.83 us           50 bytes_per_second=12.5715Mi/s
raw_benchmark_pscw_get/8/manual_time_median                                       4.85 us         5.83 us           50 bytes_per_second=12.5889Mi/s
raw_benchmark_pscw_get/8/manual_time_stddev                                      0.028 us        0.019 us           50 bytes_per_second=72.8284Ki/s
raw_benchmark_pscw_get/8/manual_time_cv                                           0.58 %          0.32 %            50 bytes_per_second=0.57%
raw_benchmark_pscw_get/64/manual_time_mean                                        4.92 us         5.91 us           50 bytes_per_second=99.1925Mi/s
raw_benchmark_pscw_get/64/manual_time_median                                      4.92 us         5.90 us           50 bytes_per_second=99.214Mi/s
raw_benchmark_pscw_get/64/manual_time_stddev                                     0.018 us        0.018 us           50 bytes_per_second=364.68Ki/s
raw_benchmark_pscw_get/64/manual_time_cv                                          0.36 %          0.31 %            50 bytes_per_second=0.36%
raw_benchmark_pscw_get/512/manual_time_mean                                       5.32 us         6.35 us           50 bytes_per_second=733.692Mi/s
raw_benchmark_pscw_get/512/manual_time_median                                     5.32 us         6.34 us           50 bytes_per_second=734.002Mi/s
raw_benchmark_pscw_get/512/manual_time_stddev                                    0.030 us        0.023 us           50 bytes_per_second=4.05492Mi/s
raw_benchmark_pscw_get/512/manual_time_cv                                         0.56 %          0.36 %            50 bytes_per_second=0.55%
raw_benchmark_pscw_get/4096/manual_time_mean                                      6.65 us         7.82 us           50 bytes_per_second=4.58876Gi/s
raw_benchmark_pscw_get/4096/manual_time_median                                    6.65 us         7.81 us           50 bytes_per_second=4.58986Gi/s
raw_benchmark_pscw_get/4096/manual_time_stddev                                   0.036 us        0.027 us           50 bytes_per_second=24.8014Mi/s
raw_benchmark_pscw_get/4096/manual_time_cv                                        0.54 %          0.35 %            50 bytes_per_second=0.53%
raw_benchmark_pscw_get/32768/manual_time_mean                                     14.7 us         15.7 us           50 bytes_per_second=16.6087Gi/s
raw_benchmark_pscw_get/32768/manual_time_median                                   14.7 us         15.7 us           50 bytes_per_second=16.6212Gi/s
raw_benchmark_pscw_get/32768/manual_time_stddev                                  0.087 us        0.057 us           50 bytes_per_second=100.237Mi/s
raw_benchmark_pscw_get/32768/manual_time_cv                                       0.60 %          0.36 %            50 bytes_per_second=0.59%
raw_benchmark_pscw_get/262144/manual_time_mean                                     102 us          103 us           50 bytes_per_second=19.2006Gi/s
raw_benchmark_pscw_get/262144/manual_time_median                                   102 us          102 us           50 bytes_per_second=19.2173Gi/s
raw_benchmark_pscw_get/262144/manual_time_stddev                                 0.500 us        0.353 us           50 bytes_per_second=95.3976Mi/s
raw_benchmark_pscw_get/262144/manual_time_cv                                      0.49 %          0.34 %            50 bytes_per_second=0.49%
raw_benchmark_pscw_accumulate/1/manual_time_mean                                  10.1 us         11.2 us           50 bytes_per_second=776.831Ki/s
raw_benchmark_pscw_accumulate/1/manual_time_median                                10.0 us         11.2 us           50 bytes_per_second=777.577Ki/s
raw_benchmark_pscw_accumulate/1/manual_time_stddev                               0.062 us        0.024 us           50 bytes_per_second=4.61402Ki/s
raw_benchmark_pscw_accumulate/1/manual_time_cv                                    0.61 %          0.21 %            50 bytes_per_second=0.59%
raw_benchmark_pscw_accumulate/8/manual_time_mean                                  10.1 us         11.2 us           50 bytes_per_second=6.05254Mi/s
raw_benchmark_pscw_accumulate/8/manual_time_median                                10.1 us         11.2 us           50 bytes_per_second=6.06424Mi/s
raw_benchmark_pscw_accumulate/8/manual_time_stddev                               0.074 us        0.030 us           50 bytes_per_second=44.4959Ki/s
raw_benchmark_pscw_accumulate/8/manual_time_cv                                    0.74 %          0.27 %            50 bytes_per_second=0.72%
raw_benchmark_pscw_accumulate/64/manual_time_mean                                 10.1 us         11.2 us           50 bytes_per_second=48.2135Mi/s
raw_benchmark_pscw_accumulate/64/manual_time_median                               10.1 us         11.2 us           50 bytes_per_second=48.2357Mi/s
raw_benchmark_pscw_accumulate/64/manual_time_stddev                              0.027 us        0.028 us           50 bytes_per_second=132.273Ki/s
raw_benchmark_pscw_accumulate/64/manual_time_cv                                   0.27 %          0.25 %            50 bytes_per_second=0.27%
raw_benchmark_pscw_accumulate/512/manual_time_mean                                10.7 us         11.8 us           50 bytes_per_second=365.944Mi/s
raw_benchmark_pscw_accumulate/512/manual_time_median                              10.7 us         11.8 us           50 bytes_per_second=366.318Mi/s
raw_benchmark_pscw_accumulate/512/manual_time_stddev                             0.055 us        0.023 us           50 bytes_per_second=1.82537Mi/s
raw_benchmark_pscw_accumulate/512/manual_time_cv                                  0.51 %          0.20 %            50 bytes_per_second=0.50%
raw_benchmark_pscw_accumulate/4096/manual_time_mean                               14.4 us         15.6 us           50 bytes_per_second=2.11907Gi/s
raw_benchmark_pscw_accumulate/4096/manual_time_median                             14.4 us         15.6 us           50 bytes_per_second=2.12219Gi/s
raw_benchmark_pscw_accumulate/4096/manual_time_stddev                            0.087 us        0.050 us           50 bytes_per_second=12.7047Mi/s
raw_benchmark_pscw_accumulate/4096/manual_time_cv                                 0.60 %          0.32 %            50 bytes_per_second=0.59%
raw_benchmark_pscw_accumulate/32768/manual_time_mean                              41.9 us         43.2 us           50 bytes_per_second=5.82489Gi/s
raw_benchmark_pscw_accumulate/32768/manual_time_median                            41.9 us         43.1 us           50 bytes_per_second=5.8285Gi/s
raw_benchmark_pscw_accumulate/32768/manual_time_stddev                           0.205 us        0.118 us           50 bytes_per_second=28.6745Mi/s
raw_benchmark_pscw_accumulate/32768/manual_time_cv                                0.49 %          0.27 %            50 bytes_per_second=0.48%
raw_benchmark_pscw_accumulate/262144/manual_time_mean                              269 us          270 us           50 bytes_per_second=7.24856Gi/s
raw_benchmark_pscw_accumulate/262144/manual_time_median                            269 us          269 us           50 bytes_per_second=7.25423Gi/s
raw_benchmark_pscw_accumulate/262144/manual_time_stddev                           1.24 us        0.821 us           50 bytes_per_second=33.4802Mi/s
raw_benchmark_pscw_accumulate/262144/manual_time_cv                               0.46 %          0.30 %            50 bytes_per_second=0.45%
